fit_session,model,head,column,coefficient,exact_zero,nonzero_but_rounds_to_6dp_zero
2023-07-03,M2,q90,F02_spline_2,0.0004459988316889037,False,False
2023-07-03,M2,q90,F03_spline_0,0.0,True,False
2023-07-03,M2,q90,F03_spline_1,0.0,True,False
2023-07-03,M2,q90,F03_spline_2,0.0,True,False
2023-07-03,M2,q90,F04_spline_0,0.0,True,False
2023-07-03,M2,q90,F04_spline_1,0.0,True,False
2023-07-03,M2,q90,F04_spline_2,0.0,True,False
2023-07-03,M2,q90,I01,0.0,True,False
2023-07-03,M2,q90,I02,0.0,True,False
2023-07-03,M2,q90,I03,0.0,True,False
2023-07-03,M2,q90,I04,0.0,True,False
2023-07-03,M2,q90,I05,0.0,True,False
2023-07-03,M2,q90,I06,0.0,True,False
2023-07-03,M2,p10,A01_spline_0,0.5444550466091949,False,False
2023-07-03,M2,p10,A01_spline_1,-0.03337914764504239,False,False
2023-07-03,M2,p10,A01_spline_2,0.14410943927884148,False,False
2023-07-03,M2,p10,A02_spline_0,-0.16290590916390657,False,False
2023-07-03,M2,p10,A02_spline_1,0.0841551505646013,False,False
2023-07-03,M2,p10,A02_spline_2,-0.11279891530233171,False,False
2023-07-03,M2,p10,A03_spline_0,0.5445099115997872,False,False
2023-07-03,M2,p10,A03_spline_1,-0.07142462494794741,False,False
2023-07-03,M2,p10,A03_spline_2,-0.06982336498808424,False,False
2023-07-03,M2,p10,A04_spline_0,-0.1547383805932624,False,False
2023-07-03,M2,p10,A04_spline_1,-0.14046225999317977,False,False
2023-07-03,M2,p10,A04_spline_2,0.07947568609430661,False,False
2023-07-03,M2,p10,A05_spline_0,0.055987800418152114,False,False
2023-07-03,M2,p10,A05_spline_1,-0.063705856001772,False,False
2023-07-03,M2,p10,A05_spline_2,0.08553257255784277,False,False
2023-07-03,M2,p10,B01_spline_0,-0.10792873773783204,False,False
2023-07-03,M2,p10,B01_spline_1,0.032717245538607845,False,False
2023-07-03,M2,p10,B01_spline_2,0.13631223243998267,False,False
2023-07-03,M2,p10,B02_spline_0,0.06421275749623549,False,False
2023-07-03,M2,p10,B02_spline_1,-0.030914438119332678,False,False
2023-07-03,M2,p10,B02_spline_2,-0.08049450796680699,False,False
2023-07-03,M2,p10,B03_spline_0,-0.4092518899204376,False,False
2023-07-03,M2,p10,B03_spline_1,-0.07066843536769443,False,False
2023-07-03,M2,p10,B03_spline_2,0.06241936666789017,False,False
2023-07-03,M2,p10,C01_spline_0,-0.03308169882542433,False,False
2023-07-03,M2,p10,C01_spline_1,0.015020659555835121,False,False
2023-07-03,M2,p10,C01_spline_2,0.19183612789050097,False,False
2023-07-03,M2,p10,C02_spline_0,-0.3735261081859148,False,False
2023-07-03,M2,p10,C02_spline_1,0.1784451932877664,False,False
2023-07-03,M2,p10,C02_spline_2,0.05479221458494937,False,False
2023-07-03,M2,p10,C03_spline_0,-0.014245846347288831,False,False
2023-07-03,M2,p10,C03_spline_1,0.12095162321727931,False,False
2023-07-03,M2,p10,C03_spline_2,-0.23596437536962658,False,False
2023-07-03,M2,p10,D01_spline_0,0.13746648475236709,False,False
2023-07-03,M2,p10,D01_spline_1,0.07835704850960507,False,False
2023-07-03,M2,p10,D01_spline_2,-0.10823667394170616,False,False
2023-07-03,M2,p10,D02_spline_0,0.23706752047444696,False,False
2023-07-03,M2,p10,D02_spline_1,-0.04301636015986105,False,False
2023-07-03,M2,p10,D02_spline_2,-0.023024299754331894,False,False
2023-07-03,M2,p10,D03_spline_0,-0.12778076127624502,False,False
2023-07-03,M2,p10,D03_spline_1,0.04176551991783131,False,False
2023-07-03,M2,p10,D03_spline_2,0.05938235224636193,False,False
2023-07-03,M2,p10,E01_spline_0,-0.005263604319518891,False,False
2023-07-03,M2,p10,E01_spline_1,-0.07720352766119076,False,False
2023-07-03,M2,p10,E01_spline_2,0.14987699567672502,False,False
2023-07-03,M2,p10,F01_spline_0,-0.016230889592008198,False,False
2023-07-03,M2,p10,F01_spline_1,-0.2324773834361603,False,False
2023-07-03,M2,p10,F01_spline_2,0.14174472115751316,False,False
2023-07-03,M2,p10,F02_spline_0,-0.33595081458892123,False,False
2023-07-03,M2,p10,F02_spline_1,-0.026138968183494475,False,False
2023-07-03,M2,p10,F02_spline_2,0.014088837440698991,False,False
2023-07-03,M2,p10,F03_spline_0,0.2554424196104877,False,False
2023-07-03,M2,p10,F03_spline_1,-0.013730378588609983,False,False
2023-07-03,M2,p10,F03_spline_2,-0.02159769347282978,False,False
2023-07-03,M2,p10,F04_spline_0,0.17337292790320344,False,False
2023-07-03,M2,p10,F04_spline_1,0.05399506295598545,False,False
2023-07-03,M2,p10,F04_spline_2,0.0011550400361030769,False,False
2023-07-03,M2,p10,I01,-0.12507539412965196,False,False
2023-07-03,M2,p10,I02,0.014555284192394515,False,False
2023-07-03,M2,p10,I03,-0.06504957965726747,False,False
2023-07-03,M2,p10,I04,-0.14488338390132993,False,False
2023-07-03,M2,p10,I05,0.2672784970272665,False,False
2023-07-03,M2,p10,I06,-0.02154092931817933,False,False
2023-08-01,M1,mu5,A01,0.008334990505037818,False,False
2023-08-01,M1,mu5,A02,0.0014204841710235992,False,False
2023-08-01,M1,mu5,A03,0.0059934658438777965,False,False
2023-08-01,M1,mu5,A04,-0.003504001255624843,False,False
2023-08-01,M1,mu5,A05,0.0029040024321060356,False,False
2023-08-01,M1,mu5,B01,0.007433484108177923,False,False
2023-08-01,M1,mu5,B02,0.0037607622337144024,False,False
2023-08-01,M1,mu5,B03,-0.00047596753549446734,False,False
2023-08-01,M1,mu5,C01,-0.001080586601459092,False,False
2023-08-01,M1,mu5,C02,0.005160732002222713,False,False
2023-08-01,M1,mu5,C03,0.0006465255171729678,False,False
2023-08-01,M1,mu5,D01,0.0011363867316045845,False,False
2023-08-01,M1,mu5,D02,0.0007364991664871019,False,False
2023-08-01,M1,mu5,D03,0.003576071024036378,False,False
2023-08-01,M1,mu5,E01,-0.0015355653059066804,False,False
2023-08-01,M1,mu5,F01,-0.00014539969178307063,False,False
2023-08-01,M1,mu5,F02,0.00429583871409029,False,False
2023-08-01,M1,mu5,F03,0.0015111221682937348,False,False
2023-08-01,M1,mu5,F04,0.003854700989093037,False,False
2023-08-01,M1,q90,A01,0.0,True,False
2023-08-01,M1,q90,A02,0.0,True,False
2023-08-01,M1,q90,A03,-0.0031739545938409613,False,False
2023-08-01,M1,q90,A04,0.0,True,False
2023-08-01,M1,q90,A05,0.0,True,False
2023-08-01,M1,q90,B01,0.0,True,False
2023-08-01,M1,q90,B02,0.0,True,False
2023-08-01,M1,q90,B03,0.0,True,False
2023-08-01,M1,q90,C01,0.008839042786109894,False,False
2023-08-01,M1,q90,C02,0.0,True,False
2023-08-01,M1,q90,C03,0.0,True,False
2023-08-01,M1,q90,D01,0.0,True,False
2023-08-01,M1,q90,D02,0.0,True,False
2023-08-01,M1,q90,D03,-0.0017544585116109196,False,False
2023-08-01,M1,q90,E01,0.0,True,False
2023-08-01,M1,q90,F01,0.0,True,False
2023-08-01,M1,q90,F02,0.0,True,False
2023-08-01,M1,q90,F03,-0.01356781137956202,False,False
2023-08-01,M1,q90,F04,0.0,True,False
2023-08-01,M1,p10,A01,-0.3098146226850661,False,False
2023-08-01,M1,p10,A02,-0.13028212451169496,False,False
2023-08-01,M1,p10,A03,-0.3365212178278314,False,False
2023-08-01,M1,p10,A04,0.23723467570793488,False,False
2023-08-01,M1,p10,A05,0.056842398698456115,False,False
2023-08-01,M1,p10,B01,-0.07217257356667982,False,False
2023-08-01,M1,p10,B02,-0.19301361017532223,False,False
2023-08-01,M1,p10,B03,0.3463150473033077,False,False
2023-08-01,M1,p10,C01,0.1041148067649272,False,False
2023-08-01,M1,p10,C02,-0.17931297218056363,False,False
2023-08-01,M1,p10,C03,-0.01550370479979746,False,False
2023-08-01,M1,p10,D01,0.02127949537938083,False,False
2023-08-01,M1,p10,D02,-0.21025326654956478,False,False
2023-08-01,M1,p10,D03,-0.22275339203896166,False,False
2023-08-01,M1,p10,E01,0.13444089092820555,False,False
2023-08-01,M1,p10,F01,0.17269028701012176,False,False
2023-08-01,M1,p10,F02,0.07474603046223782,False,False
2023-08-01,M1,p10,F03,-0.19528576873638595,False,False
2023-08-01,M1,p10,F04,-0.0640210389580582,False,False
2023-08-01,M2,mu5,A01_spline_0,-0.021615994660425193,False,False
2023-08-01,M2,mu5,A01_spline_1,0.0016890916060576676,False,False
2023-08-01,M2,mu5,A01_spline_2,-0.0020377740210320637,False,False
2023-08-01,M2,mu5,A02_spline_0,0.004928801021198648,False,False
2023-08-01,M2,mu5,A02_spline_1,0.0003847122100222853,False,False
2023-08-01,M2,mu5,A02_spline_2,0.005885095463451449,False,False
2023-08-01,M2,mu5,A03_spline_0,-0.009237404705023919,False,False
2023-08-01,M2,mu5,A03_spline_1,0.004813189475812737,False,False
2023-08-01,M2,mu5,A03_spline_2,0.001793221722395877,False,False
2023-08-01,M2,mu5,A04_spline_0,0.00178966900219227,False,False
2023-08-01,M2,mu5,A04_spline_1,0.0039367518980041784,False,False
2023-08-01,M2,mu5,A04_spline_2,-0.0011601912874387552,False,False
2023-08-01,M2,mu5,A05_spline_0,-0.0036110964288852496,False,False
2023-08-01,M2,mu5,A05_spline_1,0.00033438000005905195,False,False
2023-08-01,M2,mu5,A05_spline_2,0.0005194563131248305,False,False
2023-08-01,M2,mu5,B01_spline_0,-0.002075259274750372,False,False
2023-08-01,M2,mu5,B01_spline_1,-0.005003015365746003,False,False
2023-08-01,M2,mu5,B01_spline_2,-0.0006840437694597154,False,False
2023-08-01,M2,mu5,B02_spline_0,-0.0014370348049006884,False,False
2023-08-01,M2,mu5,B02_spline_1,0.0013964926199392384,False,False
2023-08-01,M2,mu5,B02_spline_2,0.001172608727714907,False,False
2023-08-01,M2,mu5,B03_spline_0,0.00440212673939715,False,False
2023-08-01,M2,mu5,B03_spline_1,0.0006677664925175417,False,False
2023-08-01,M2,mu5,B03_spline_2,0.001981999070526645,False,False
2023-08-01,M2,mu5,C01_spline_0,-0.0008580346719786495,False,False
2023-08-01,M2,mu5,C01_spline_1,-0.003105471190230562,False,False
2023-08-01,M2,mu5,C01_spline_2,-0.00547199631233015,False,False
2023-08-01,M2,mu5,C02_spline_0,0.0033948950930870513,False,False
2023-08-01,M2,mu5,C02_spline_1,-0.005000688433860385,False,False
2023-08-01,M2,mu5,C02_spline_2,-0.0017394785997241055,False,False
2023-08-01,M2,mu5,C03_spline_0,-0.003175261416461424,False,False
2023-08-01,M2,mu5,C03_spline_1,-0.0018866003165356727,False,False
2023-08-01,M2,mu5,C03_spline_2,0.003537192434095406,False,False
2023-08-01,M2,mu5,D01_spline_0,-0.004827934488330175,False,False
2023-08-01,M2,mu5,D01_spline_1,-0.0009190541687115559,False,False
2023-08-01,M2,mu5,D01_spline_2,-0.0015350883084415236,False,False
2023-08-01,M2,mu5,D02_spline_0,-0.001923132581825332,False,False
2023-08-01,M2,mu5,D02_spline_1,-5.601248096633862e-05,False,False
2023-08-01,M2,mu5,D02_spline_2,-0.005150792682914945,False,False
2023-08-01,M2,mu5,D03_spline_0,3.9134998157715466e-05,False,False
2023-08-01,M2,mu5,D03_spline_1,0.0004286222496710405,False,False
2023-08-01,M2,mu5,D03_spline_2,0.0004798344543514039,False,False
2023-08-01,M2,mu5,E01_spline_0,0.002139572266518088,False,False
2023-08-01,M2,mu5,E01_spline_1,5.8559178000961755e-05,False,False
2023-08-01,M2,mu5,E01_spline_2,-0.006294694560781534,False,False
2023-08-01,M2,mu5,F01_spline_0,-0.00038809697792868106,False,False
2023-08-01,M2,mu5,F01_spline_1,0.0007188239480640463,False,False
2023-08-01,M2,mu5,F01_spline_2,-0.0004892913888691621,False,False
2023-08-01,M2,mu5,F02_spline_0,0.006045012170910148,False,False
2023-08-01,M2,mu5,F02_spline_1,-0.004793635634471357,False,False
2023-08-01,M2,mu5,F02_spline_2,0.002470280467562844,False,False
2023-08-01,M2,mu5,F03_spline_0,-0.003150665778753764,False,False
2023-08-01,M2,mu5,F03_spline_1,-0.0001218995186443425,False,False
2023-08-01,M2,mu5,F03_spline_2,0.0008244916704683294,False,False
2023-08-01,M2,mu5,F04_spline_0,-0.003892202266513959,False,False
2023-08-01,M2,mu5,F04_spline_1,-0.003145453936345697,False,False
2023-08-01,M2,mu5,F04_spline_2,-0.00019599129375195588,False,False
2023-08-01,M2,mu5,I01,-3.461885568451428e-05,False,False
2023-08-01,M2,mu5,I02,0.004643158269714311,False,False
2023-08-01,M2,mu5,I03,0.0016113505417373621,False,False
2023-08-01,M2,mu5,I04,0.0014284997741384913,False,False
2023-08-01,M2,mu5,I05,-0.008183684206880494,False,False
2023-08-01,M2,mu5,I06,-0.0034164977501717248,False,False
2023-08-01,M2,q90,A01_spline_0,0.02396447428731481,False,False
2023-08-01,M2,q90,A01_spline_1,0.0,True,False
2023-08-01,M2,q90,A01_spline_2,0.0,True,False
2023-08-01,M2,q90,A02_spline_0,0.0,True,False
2023-08-01,M2,q90,A02_spline_1,0.0,True,False
2023-08-01,M2,q90,A02_spline_2,0.0,True,False
2023-08-01,M2,q90,A03_spline_0,0.005600096612293386,False,False
2023-08-01,M2,q90,A03_spline_1,0.0,True,False
2023-08-01,M2,q90,A03_spline_2,0.0,True,False
2023-08-01,M2,q90,A04_spline_0,-0.0012550320134536717,False,False
2023-08-01,M2,q90,A04_spline_1,0.0,True,False
2023-08-01,M2,q90,A04_spline_2,0.0,True,False
2023-08-01,M2,q90,A05_spline_0,0.0025127008850076003,False,False
2023-08-01,M2,q90,A05_spline_1,0.0,True,False
2023-08-01,M2,q90,A05_spline_2,0.0,True,False
2023-08-01,M2,q90,B01_spline_0,0.0,True,False
2023-08-01,M2,q90,B01_spline_1,0.0,True,False
2023-08-01,M2,q90,B01_spline_2,0.0,True,False
2023-08-01,M2,q90,B02_spline_0,0.0,True,False
2023-08-01,M2,q90,B02_spline_1,0.0,True,False
2023-08-01,M2,q90,B02_spline_2,0.0,True,False
2023-08-01,M2,q90,B03_spline_0,0.0,True,False
2023-08-01,M2,q90,B03_spline_1,0.0,True,False
2023-08-01,M2,q90,B03_spline_2,0.0,True,False
2023-08-01,M2,q90,C01_spline_0,0.0,True,False
2023-08-01,M2,q90,C01_spline_1,0.0,True,False
2023-08-01,M2,q90,C01_spline_2,0.009378843955657166,False,False
2023-08-01,M2,q90,C02_spline_0,-0.001554923269424577,False,False
2023-08-01,M2,q90,C02_spline_1,0.0,True,False
2023-08-01,M2,q90,C02_spline_2,0.0,True,False
2023-08-01,M2,q90,C03_spline_0,0.0,True,False
2023-08-01,M2,q90,C03_spline_1,0.0,True,False
2023-08-01,M2,q90,C03_spline_2,0.0,True,False
2023-08-01,M2,q90,D01_spline_0,0.0,True,False
2023-08-01,M2,q90,D01_spline_1,0.0,True,False
2023-08-01,M2,q90,D01_spline_2,0.0,True,False
2023-08-01,M2,q90,D02_spline_0,0.011458824148932402,False,False
2023-08-01,M2,q90,D02_spline_1,0.0,True,False
2023-08-01,M2,q90,D02_spline_2,0.0,True,False
2023-08-01,M2,q90,D03_spline_0,0.0,True,False
2023-08-01,M2,q90,D03_spline_1,0.0,True,False
2023-08-01,M2,q90,D03_spline_2,0.0,True,False
2023-08-01,M2,q90,E01_spline_0,0.0,True,False
2023-08-01,M2,q90,E01_spline_1,0.0,True,False
2023-08-01,M2,q90,E01_spline_2,0.007041840783939908,False,False
2023-08-01,M2,q90,F01_spline_0,-0.004949506787983667,False,False
2023-08-01,M2,q90,F01_spline_1,0.0,True,False
2023-08-01,M2,q90,F01_spline_2,0.0,True,False
2023-08-01,M2,q90,F02_spline_0,0.0,True,False
2023-08-01,M2,q90,F02_spline_1,0.0,True,False
2023-08-01,M2,q90,F02_spline_2,0.0001471064151424983,False,False
2023-08-01,M2,q90,F03_spline_0,0.0,True,False
2023-08-01,M2,q90,F03_spline_1,0.0,True,False
2023-08-01,M2,q90,F03_spline_2,0.0,True,False
2023-08-01,M2,q90,F04_spline_0,0.0,True,False
2023-08-01,M2,q90,F04_spline_1,0.0,True,False
2023-08-01,M2,q90,F04_spline_2,0.0,True,False
2023-08-01,M2,q90,I01,0.0,True,False
2023-08-01,M2,q90,I02,0.0,True,False
2023-08-01,M2,q90,I03,0.0,True,False
2023-08-01,M2,q90,I04,0.0,True,False
2023-08-01,M2,q90,I05,0.0,True,False
2023-08-01,M2,q90,I06,0.0,True,False
2023-08-01,M2,p10,A01_spline_0,0.5447384663968244,False,False
2023-08-01,M2,p10,A01_spline_1,-0.03132993012326938,False,False
2023-08-01,M2,p10,A01_spline_2,0.1418444395368979,False,False
2023-08-01,M2,p10,A02_spline_0,-0.1611136006405092,False,False
2023-08-01,M2,p10,A02_spline_1,0.08951723234405479,False,False
2023-08-01,M2,p10,A02_spline_2,-0.11943709652481918,False,False
2023-08-01,M2,p10,A03_spline_0,0.5416986551651418,False,False
2023-08-01,M2,p10,A03_spline_1,-0.07771090089165254,False,False
2023-08-01,M2,p10,A03_spline_2,-0.06816179561741656,False,False
2023-08-01,M2,p10,A04_spline_0,-0.15781347639832397,False,False
2023-08-01,M2,p10,A04_spline_1,-0.1383945744998826,False,False
2023-08-01,M2,p10,A04_spline_2,0.07858101334641127,False,False
2023-08-01,M2,p10,A05_spline_0,0.05530590574909771,False,False
2023-08-01,M2,p10,A05_spline_1,-0.06668092405076678,False,False
2023-08-01,M2,p10,A05_spline_2,0.08647021915368545,False,False
2023-08-01,M2,p10,B01_spline_0,-0.12985766410160415,False,False
2023-08-01,M2,p10,B01_spline_1,0.036394944028999114,False,False
2023-08-01,M2,p10,B01_spline_2,0.14430372321517188,False,False
2023-08-01,M2,p10,B02_spline_0,0.07079363316276552,False,False
2023-08-01,M2,p10,B02_spline_1,-0.03019968314869058,False,False
2023-08-01,M2,p10,B02_spline_2,-0.0834478330442033,False,False
2023-08-01,M2,p10,B03_spline_0,-0.4112681385550296,False,False
2023-08-01,M2,p10,B03_spline_1,-0.08006059304587286,False,False
2023-08-01,M2,p10,B03_spline_2,0.07056208893228749,False,False
2023-08-01,M2,p10,C01_spline_0,-0.014558041304072738,False,False
2023-08-01,M2,p10,C01_spline_1,0.005716468782117716,False,False
2023-08-01,M2,p10,C01_spline_2,0.1921115596573177,False,False
2023-08-01,M2,p10,C02_spline_0,-0.3744788753624192,False,False
2023-08-01,M2,p10,C02_spline_1,0.17459444000700505,False,False
2023-08-01,M2,p10,C02_spline_2,0.05934331040827419,False,False
2023-08-01,M2,p10,C03_spline_0,-0.008429898464287005,False,False
2023-08-01,M2,p10,C03_spline_1,0.12426110817414962,False,False
2023-08-01,M2,p10,C03_spline_2,-0.2400781668868141,False,False
2023-08-01,M2,p10,D01_spline_0,0.13555253334793427,False,False
2023-08-01,M2,p10,D01_spline_1,0.08159680184046941,False,False
2023-08-01,M2,p10,D01_spline_2,-0.11015786611373254,False,False
2023-08-01,M2,p10,D02_spline_0,0.24906594280557107,False,False
2023-08-01,M2,p10,D02_spline_1,-0.050882351441948,False,False
2023-08-01,M2,p10,D02_spline_2,-0.02173933442164965,False,False
2023-08-01,M2,p10,D03_spline_0,-0.12685756347222715,False,False
2023-08-01,M2,p10,D03_spline_1,0.03653363414120266,False,False
2023-08-01,M2,p10,D03_spline_2,0.06565487796887315,False,False
2023-08-01,M2,p10,E01_spline_0,-0.007153562994942408,False,False
2023-08-01,M2,p10,E01_spline_1,-0.0794244443392573,False,False
2023-08-01,M2,p10,E01_spline_2,0.15458897932869148,False,False
2023-08-01,M2,p10,F01_spline_0,-0.01569222023729665,False,False
2023-08-01,M2,p10,F01_spline_1,-0.22896768433147865,False,False
2023-08-01,M2,p10,F01_spline_2,0.13782330497909356,False,False
2023-08-01,M2,p10,F02_spline_0,-0.3347805809025126,False,False
2023-08-01,M2,p10,F02_spline_1,-0.033085348783178786,False,False
2023-08-01,M2,p10,F02_spline_2,0.01226034454586445,False,False
2023-08-01,M2,p10,F03_spline_0,0.25512675823908854,False,False
2023-08-01,M2,p10,F03_spline_1,-0.01602565466792731,False,False
2023-08-01,M2,p10,F03_spline_2,-0.020278161024798718,False,False
2023-08-01,M2,p10,F04_spline_0,0.161168807964318,False,False
2023-08-01,M2,p10,F04_spline_1,0.057313895510161264,False,False
2023-08-01,M2,p10,F04_spline_2,0.0057636341982641335,False,False
2023-08-01,M2,p10,I01,-0.12264868124882063,False,False
2023-08-01,M2,p10,I02,0.015524530444572396,False,False
2023-08-01,M2,p10,I03,-0.0640670222930628,False,False
2023-08-01,M2,p10,I04,-0.1512734707852717,False,False
2023-08-01,M2,p10,I05,0.2720905982789433,False,False
2023-08-01,M2,p10,I06,-0.01915264128879257,False,False
2023-09-01,M1,mu5,A01,0.008463573543381349,False,False
2023-09-01,M1,mu5,A02,0.001475861219291789,False,False
2023-09-01,M1,mu5,A03,0.005847909369515387,False,False
2023-09-01,M1,mu5,A04,-0.0032483537416985796,False,False
2023-09-01,M1,mu5,A05,0.0032295123892509456,False,False
2023-09-01,M1,mu5,B01,0.007465329387185809,False,False
2023-09-01,M1,mu5,B02,0.0036300529855783966,False,False
2023-09-01,M1,mu5,B03,-0.0005044048653080374,False,False
2023-09-01,M1,mu5,C01,-0.0011745013111753983,False,False
2023-09-01,M1,mu5,C02,0.005022204472796348,False,False
2023-09-01,M1,mu5,C03,0.0007008075987869527,False,False
2023-09-01,M1,mu5,D01,0.001130417789925518,False,False
2023-09-01,M1,mu5,D02,0.0005485017448823803,False,False
2023-09-01,M1,mu5,D03,0.004173329769860786,False,False
2023-09-01,M1,mu5,E01,-0.0017149133613711147,False,False
2023-09-01,M1,mu5,F01,3.8923114515121364e-05,False,False
2023-09-01,M1,mu5,F02,0.004247103289563073,False,False
2023-09-01,M1,mu5,F03,0.0014001229728724915,False,False
2023-09-01,M1,mu5,F04,0.003732934152471374,False,False
2023-09-01,M1,q90,A01,0.0,True,False
2023-09-01,M1,q90,A02,0.0,True,False
2023-09-01,M1,q90,A03,-0.0031512314091523166,False,False
2023-09-01,M1,q90,A04,0.0,True,False
2023-09-01,M1,q90,A05,0.0,True,False
2023-09-01,M1,q90,B01,0.0,True,False
2023-09-01,M1,q90,B02,0.0,True,False
2023-09-01,M1,q90,B03,0.0,True,False
2023-09-01,M1,q90,C01,0.008787389188085996,False,False
2023-09-01,M1,q90,C02,0.0,True,False
2023-09-01,M1,q90,C03,0.0,True,False
2023-09-01,M1,q90,D01,0.0,True,False
2023-09-01,M1,q90,D02,0.0,True,False
2023-09-01,M1,q90,D03,-0.001754180383650574,False,False
2023-09-01,M1,q90,E01,0.0,True,False
2023-09-01,M1,q90,F01,0.0,True,False
2023-09-01,M1,q90,F02,0.0,True,False
2023-09-01,M1,q90,F03,-0.013473296980481508,False,False
2023-09-01,M1,q90,F04,0.0,True,False
2023-09-01,M1,p10,A01,-0.30481117397952584,False,False
2023-09-01,M1,p10,A02,-0.13842010172267447,False,False
2023-09-01,M1,p10,A03,-0.33664743139546127,False,False
2023-09-01,M1,p10,A04,0.23167643523358894,False,False
2023-09-01,M1,p10,A05,0.05752566373491449,False,False
2023-09-01,M1,p10,B01,-0.05670785345855618,False,False
2023-09-01,M1,p10,B02,-0.19792917700305998,False,False
2023-09-01,M1,p10,B03,0.3600287242838275,False,False
2023-09-01,M1,p10,C01,0.10507436973040628,False,False
2023-09-01,M1,p10,C02,-0.17329143954544932,False,False
2023-09-01,M1,p10,C03,-0.017001273791182003,False,False
2023-09-01,M1,p10,D01,0.022927536877454583,False,False
2023-09-01,M1,p10,D02,-0.20576904352420555,False,False
2023-09-01,M1,p10,D03,-0.231114612602473,False,False
2023-09-01,M1,p10,E01,0.14352632403676605,False,False
2023-09-01,M1,p10,F01,0.17535704777334488,False,False
2023-09-01,M1,p10,F02,0.08102549517960814,False,False
2023-09-01,M1,p10,F03,-0.18907489900500776,False,False
2023-09-01,M1,p10,F04,-0.0552510384793133,False,False
2023-09-01,M2,mu5,A01_spline_0,-0.021503795078322067,False,False
2023-09-01,M2,mu5,A01_spline_1,0.0015431690314930504,False,False
2023-09-01,M2,mu5,A01_spline_2,-0.0023017811128758043,False,False
2023-09-01,M2,mu5,A02_spline_0,0.004878123479542895,False,False
2023-09-01,M2,mu5,A02_spline_1,0.0004422151302269795,False,False
2023-09-01,M2,mu5,A02_spline_2,0.005696125637949731,False,False
2023-09-01,M2,mu5,A03_spline_0,-0.009137488770767893,False,False
2023-09-01,M2,mu5,A03_spline_1,0.004820678757537259,False,False
2023-09-01,M2,mu5,A03_spline_2,0.00204618426695862,False,False
2023-09-01,M2,mu5,A04_spline_0,0.0018697174705470084,False,False
2023-09-01,M2,mu5,A04_spline_1,0.0038447337597939633,False,False
2023-09-01,M2,mu5,A04_spline_2,-0.0010672798062509336,False,False
2023-09-01,M2,mu5,A05_spline_0,-0.0036227800879636424,False,False
2023-09-01,M2,mu5,A05_spline_1,-0.0003416123512401096,False,False
2023-09-01,M2,mu5,A05_spline_2,0.00012258087929310367,False,False
2023-09-01,M2,mu5,B01_spline_0,-0.002406588480354559,False,False
2023-09-01,M2,mu5,B01_spline_1,-0.004767476633782306,False,False
2023-09-01,M2,mu5,B01_spline_2,-0.0007519592179184307,False,False
2023-09-01,M2,mu5,B02_spline_0,-0.0012795518367642866,False,False
2023-09-01,M2,mu5,B02_spline_1,0.0013456282420274092,False,False
2023-09-01,M2,mu5,B02_spline_2,0.0011604017922980442,False,False
2023-09-01,M2,mu5,B03_spline_0,0.0044810441727144,False,False
2023-09-01,M2,mu5,B03_spline_1,0.0005357276218145943,False,False
2023-09-01,M2,mu5,B03_spline_2,0.0021129695166473093,False,False
2023-09-01,M2,mu5,C01_spline_0,-0.000773081197600972,False,False
2023-09-01,M2,mu5,C01_spline_1,-0.0030294858138086578,False,False
2023-09-01,M2,mu5,C01_spline_2,-0.005529763114125449,False,False
2023-09-01,M2,mu5,C02_spline_0,0.0036440886693450193,False,False
2023-09-01,M2,mu5,C02_spline_1,-0.005069666455842397,False,False
2023-09-01,M2,mu5,C02_spline_2,-0.0016453708250143031,False,False
2023-09-01,M2,mu5,C03_spline_0,-0.003302525777131808,False,False
2023-09-01,M2,mu5,C03_spline_1,-0.0018565251963383153,False,False
2023-09-01,M2,mu5,C03_spline_2,0.0035970224249678357,False,False
2023-09-01,M2,mu5,D01_spline_0,-0.004881874773249964,False,False
2023-09-01,M2,mu5,D01_spline_1,-0.0009479206734563372,False,False
2023-09-01,M2,mu5,D01_spline_2,-0.001545961322761259,False,False
2023-09-01,M2,mu5,D02_spline_0,-0.0019409781337328589,False,False
2023-09-01,M2,mu5,D02_spline_1,-5.9251335027458866e-05,False,False
2023-09-01,M2,mu5,D02_spline_2,-0.0051755519218257655,False,False
2023-09-01,M2,mu5,D03_spline_0,0.0002625331041064044,False,False
2023-09-01,M2,mu5,D03_spline_1,-3.594648940043882e-05,False,False
2023-09-01,M2,mu5,D03_spline_2,0.0006096118853837237,False,False
2023-09-01,M2,mu5,E01_spline_0,0.002242056660531684,False,False
2023-09-01,M2,mu5,E01_spline_1,-2.6008129120665222e-05,False,False
2023-09-01,M2,mu5,E01_spline_2,-0.006311086615013584,False,False
2023-09-01,M2,mu5,F01_spline_0,-0.0003611145522328836,False,False
2023-09-01,M2,mu5,F01_spline_1,0.0006074667450291327,False,False
2023-09-01,M2,mu5,F01_spline_2,-0.0003627941297655664,False,False
2023-09-01,M2,mu5,F02_spline_0,0.00601582232312203,False,False
2023-09-01,M2,mu5,F02_spline_1,-0.004761169407536871,False,False
2023-09-01,M2,mu5,F02_spline_2,0.0025477736594443304,False,False
2023-09-01,M2,mu5,F03_spline_0,-0.0032072750056269094,False,False
2023-09-01,M2,mu5,F03_spline_1,-0.00018178098174292988,False,False
