model,method,as_of_session,decision_session,p10,group,Y10
M2,equal_width,2020-10-29,2020-10-30,0.24339117034999286,2,0
M2,equal_width,2020-10-30,2020-11-02,0.2430971030268029,2,0
M2,equal_width,2020-11-02,2020-11-03,0.1759476797986331,1,0
M2,equal_width,2020-11-03,2020-11-04,0.18678269631479114,1,0
M2,equal_width,2020-11-04,2020-11-05,0.0026939392182936095,1,0
M2,equal_width,2020-11-05,2020-11-06,0.001817667363810647,1,0
M2,equal_width,2020-11-06,2020-11-09,0.000908563975609964,1,0
M2,equal_width,2020-11-09,2020-11-10,0.005529611384056772,1,0
M2,equal_width,2020-11-10,2020-11-11,0.011777657603286322,1,0
M2,equal_width,2020-11-11,2020-11-12,0.10652362775897022,1,0
M2,equal_width,2020-11-12,2020-11-13,0.06039643432599968,1,0
M2,equal_width,2020-11-13,2020-11-16,0.12752777123112288,1,0
M2,equal_width,2020-11-16,2020-11-17,0.10289877788278524,1,0
M2,equal_width,2020-11-17,2020-11-18,0.07653069160680737,1,0
M2,equal_width,2020-11-18,2020-11-19,0.0997385861151726,1,0
M2,equal_width,2020-11-19,2020-11-20,0.06684060810258656,1,0
M2,equal_width,2020-11-20,2020-11-23,0.09303493635445248,1,0
M2,equal_width,2020-11-23,2020-11-24,0.04636331392460987,1,0
M2,equal_width,2020-11-24,2020-11-25,0.042756879374187824,1,0
M2,equal_width,2020-11-25,2020-11-27,0.021901249884851155,1,0
M2,equal_width,2020-11-27,2020-11-30,0.0881704488904835,1,0
M2,equal_width,2020-11-30,2020-12-01,0.03620857373211396,1,0
M2,equal_width,2020-12-01,2020-12-02,0.07560610062263715,1,0
M2,equal_width,2020-12-02,2020-12-03,0.10344436278722047,1,0
M2,equal_width,2020-12-03,2020-12-04,0.12539132099634756,1,0
M2,equal_width,2020-12-04,2020-12-07,0.10519596616729544,1,0
M2,equal_width,2020-12-07,2020-12-08,0.11680278845563086,1,0
M2,equal_width,2020-12-08,2020-12-09,0.08398820679145921,1,0
M2,equal_width,2020-12-09,2020-12-10,0.1077810585720759,1,0
M2,equal_width,2020-12-10,2020-12-11,0.1279331197522928,1,0
M2,equal_width,2020-12-11,2020-12-14,0.13476793827432565,1,0
M2,equal_width,2020-12-14,2020-12-15,0.18767516631436204,1,0
M2,equal_width,2020-12-15,2020-12-16,0.28437337141675006,2,0
M2,equal_width,2020-12-16,2020-12-17,0.20944543506210334,2,0
M2,equal_width,2020-12-17,2020-12-18,0.20008964182936934,2,0
M2,equal_width,2020-12-18,2020-12-21,0.06038031134677589,1,0
M2,equal_width,2020-12-21,2020-12-22,0.16583017792283014,1,0
M2,equal_width,2020-12-22,2020-12-23,0.15066343745539978,1,0
M2,equal_width,2020-12-23,2020-12-24,0.1837943662169985,1,0
M2,equal_width,2020-12-24,2020-12-28,0.07922302997511661,1,0
M2,equal_width,2020-12-28,2020-12-29,0.16991499258310389,1,0
M2,equal_width,2020-12-29,2020-12-30,0.09408358081085624,1,0
M2,equal_width,2020-12-30,2020-12-31,0.09609192820710669,1,0
M2,equal_width,2020-12-31,2021-01-04,0.10393922028318964,1,0
M2,equal_width,2021-01-04,2021-01-05,0.10265178110964694,1,0
M2,equal_width,2021-01-05,2021-01-06,0.08333714145414332,1,0
M2,equal_width,2021-01-06,2021-01-07,0.0915274147725847,1,0
M2,equal_width,2021-01-07,2021-01-08,0.13007851577949864,1,0
M2,equal_width,2021-01-08,2021-01-11,0.10497069116562759,1,0
